"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"Carbondale, IL",309,75.7722007722008,75.5347919007713,76.8386388583974,77.032967032967,78.4392598551891,77.2695526282296,74.5694603903559,74.5899250003728,73.3009442248573,73.0062899656753,72.1585612968592,70.3056768558952,70.6051873198847,71.6623036649215,71.4285714285714,72.6762747332908,74.6428571428571,75.8015422077922,78.09375,78.080229226361,76.9587912087912,76.8576563623293,74.6554993678888,73.3700642791552,72.5,72.3381642512077,75.5527174692891,75.625,75.810860058309,76.3574660633484,77.9078409513192,79.265873015873,78.7018149404754,77.4333335187885,78.3910533910534,78.7671232876712,77.1429112431157,77.1604938271605,77.695879411234,79.3533805031446,81.3932022987131,80.7586229306912,77.1604938271605,77.1604938271605,76.8979386626445,75.513031738994,77.5504557291667,77.0138888888889,77.8953229398664,79.8611111111111,81.695652173913,80.9694069069069,81.8618597145638,84.3851683418784,82.3660714285714,82.2247687889762,80.1991150442478,79.6738471508006,80.0926417811777,81.3640516472391,80.4398148148148,83.1740725359911,84.3579082581212,85.3503184713376,87.0466931379972,88.7589013224822,87.8338481644291,84.1296721186618,83.5483870967742,83.8679610212178,84.5367602412672,84.8659003831418,85.3077651515152,86.2282463186078,84.931461352657,82.6149425287356,83.4355828220859,85.1320376993499,85.6800044336067,85.0852272727273,84.6316308070039,82.6666666666667,81.2410741828236,79.9429086538462,80.1282051282051,81.1564377204971,83.6134762613125,85.9375,86.3231268095638,84.5238095238095,83.3333333333333,83.2537037037037,83.2692307692308,81.4814814814815
"London, KY",310,76.1041530767558,79.2989417989418,78.1238086014364,78.0598958333333,77.3950067737565,75.6955072332231,76.1041530767558,80.5630052989601,79.3121693121693,80.2678571428571,79.3240176244277,79.4169611307421,80.1069015444016,81.225,81.2778746770026,81.3307493540052,82.8909952606635,82.2368421052632,82.8258657284913,80.9375,80.3506208911614,81.140350877193,78.5714285714286,77.8167558365759,77.3214285714286,77.8210116731517,78.6590709903593,82.1795750514051,81.7098092643052,81.304974964548,77.6212214281655,77.2101033295063,78.5112993222034,79.3853591160221,84.7993827160494,81.6761363636364,81.8157584705321,82.2416784895777,81.4606741573034,82.1624373433584,84.2064939688886,82.0175438596491,81.1423390752493,81.061202760216,82.3901098901099,80.4597701149425,79.9380952380952,79.8701127819549,80.5,81.0851926977688,81.8165520713963,82.0036384062777,83.2738095238095,83.4188911704312,84.2430614188911,84.2050311418123,81.7907257846686,82.3645260639381,80.5886002043497,81.4732142857143,81.0511363636364,81.0416666666667,79.2416225749559,81.0861423220974,80.2939575394665,79.0231380421554,79.9757142857143,80.5402359803792,82.2903629536921,81.6425127229184,82.0584144645341,81.6231343283582,81.5111301369863,81.2877134439634,81.5665869563649,81.7054238716295,81.0201446738654,80.2458183941318,80.7416881679809,82.0036264732548,80.7736720554273,81.0810810810811,80.9754034116329,80.5203045685279,81.0851926977688,82.03125,81.7760326155018,82.0796745867769,81.3318077751022,83.0226904376013,82.8699579312051,81.959219858156,82.0819272590926,82.3741007194245
"Logan, UT",311,84.9332210841924,83.8520055325035,83.4690352825068,84.5029239766082,84.1466631495648,84.0373499333037,83.7664247681209,82.7731092436975,82.3529411764706,82.0108205590622,81.2694172137341,80.9190371991247,80.4889298892989,78.7706611570248,80.030487804878,79.6583285049479,78.9181286549708,78.4615384615385,78.1438560052972,77.5743707093822,77.6052784785562,77.4537935521127,77.358850129199,77.1573359073359,77.4677002583979,76.6852626685263,77.9339853300734,78.6123032904149,79.274272638117,78.7634408602151,78.8229111928534,78.0759408270899,78.6953727506427,78.5442058580763,80.7229895657071,81.5372424722662,81.2758620689655,81.6176470588235,82.0878669677684,82.7067669172932,82.5348432055749,83.287037037037,83.8595277624055,83.3333333333333,82.9248366013072,82.7003155519163,82.3846908734053,82.8513071895425,82.3846908734053,83.7594751904707,83.8445855877048,84.289926092545,84.706726120554,84.4226817067449,84.5302601809955,83.1453461423234,84.2976087126789,84.2094703049759,85.0597829793971,84.7993827160494,84.9358974358974,85.2322206095791,85.849782107152,86.7183212129528,86.8926259311813,87.3734460883784,87.1264940239044,86.8015766571292,86.960279535155,87.3968244322522,88.6313075693436,89.1089108910891,90.619691890166,91.9225514473572,93.4357364695287,96.3479223028009,97.8576893649579,100.597755630489,101.102941176471,103.365384615385,101.771081152524,102.81998098695,106.953125,107.260726072607,108.885690818573,109.124162978801,110.370823590309,111.822178798241,115.34188034188,115.34188034188,118.706382193001,119.100176728955,111.981598225748,111.952440550688
"Harrisonburg, VA",312,128.712875307439,128.435564270002,125,124.911920408908,124.223880396168,123.20987654321,121.918521964511,121.349206349206,121.069469835466,120.99609375,120.037179847005,119.076355513437,118.545143494146,118.872473483099,118.621229429473,119.090909090909,118.860188601886,119.133860275929,118.623120182245,117.954635447229,118.068535825545,117.450142450142,117.5,117.109375,117.857142857143,117.488244514107,116.309341500766,117.109375,117.01471717137,117.109375,117.336734693878,119.353233830846,116.970091027308,116.893902104178,117.450142450142,117.365771812081,116.391184573003,115.828660737303,117.463315739178,117.724867724868,117.797055057618,120.667965234023,120.668316831683,120.389896561772,119.439868204283,120.934256055363,120.842252161504,120.892713522519,121.230299050313,120.851170989675,121.173469387755,121.352893235534,120.878421387651,119.851729818781,119.644271502797,119.18553793329,119.162316986629,117.615384615385,118.194842406877,117.615384615385,118.854644940248,119.390757744613,119.96,119.96,119.490328016525,120.025304208685,121.368077066039,121.741778319123,121.357142857143,121.0109375,120.836012861736,119.93,120.064935064935,121.015625,121.00625,121.060171919771,123.672230652504,122.599899334734,123.362360909531,123.259183714684,124.463296398892,124.089139749099,124.569029481599,125.218077661687,126.539473700772,128.576337538829,127.97695262484,129.72582972583,131.296499947779,130.559132375958,130.016273912753,131.005765534914,131.392045454545,131.229110962567
"Beckley, WV",313,88.2888426922374,87.6577840112202,87.2816593886463,86.3601324538824,87.0904768020419,86.2068965517241,88.328611898017,89.1379483069525,89.0883451323493,87.3107335099111,88.0876068376068,85.4273504273504,83.4862385321101,78.0838815789474,81.0692375109553,85.2079072937969,85.4687823013844,85.3525286943969,85.7174331306173,83.912037037037,84.5588235294118,82.2447373352489,80.5043147671853,79.9,80.6354009077156,83.4869156107664,82.2857142857143,83.4940061871616,84.8696179502729,86.0037958482362,84.3555555555556,82.872193877551,82.3452416228496,80.7142857142857,79.5146721161242,79.1155649320206,79.4992048272306,79.6783625730994,80.4054054054054,80.85451595457,80.7621951219512,81.5584415584416,85.077616424637,84.947243778576,84.3855495123781,85.545905707196,83.3333333333333,86.6326530612245,86.4631043256997,86.7423723707274,84.3953340420049,85.5029585798816,85.9408936539904,85.7012416754794,84.6579129232896,83.9532412327311,84.945061436673,85.5824766631218,85.30971522828,84.7138554216867,83.0223880597015,83.2602979842244,83.9223276723277,84.8214285714286,85.9721629692833,85.8596823119471,85.3491814698711,85.3535353535353,85.5,84.1968911917098,82.2955438378825,80.9929214929215,80.9487951807229,80.5611559139785,81.5217391304348,81.8080357142857,81.7622950819672,83.9912280701754,83.9567447771372,81.7236255572065,81.4014752370917,80.4347826086957,80.2214407579865,80.067388459832,79.7514355038811,79.5819935691318,79.6690147391946,80.3471927325503,79.1335101679929,80.2091618853019,80.0189393939394,79.8611111111111,78.125,78.1123335263463
"Mansfield, OH",314,67.7113702623907,66.8502553169819,67.4683280187317,68.2085069250456,66.9642857142857,66.4119601328904,66.1113930580053,65.8602150537634,63.9880952380952,63.0254564806299,63.1353021978022,62.1301775147929,60.8993902439024,61.6185897435897,60.6466198961084,60.6781376518219,61.3484434756606,62.1096239643085,61.9572708476912,61.9792911488209,63.0281690140845,62.5065172054223,62.044636218972,61.6721854304636,59.8374679213003,59.2199778115206,60.5788962418797,62.9726890756302,61.8720182947393,61.7892763231442,62.9799426934097,63.6301369863014,62.8634462354621,61.1577181208054,62.4382083433808,60.3403540903541,59.29698457223,60.4502301820264,60.7719214768897,61.5665225896012,63.8603696098563,63.4440418553313,63.8833399920096,63.8001463155094,64.7852564102564,64.3069306930693,62.4880502445531,64.041514041514,61.9930063951301,61.7283950617284,64.7530864197531,64.5363739960765,66.2417134115247,67.2658687002949,65.1360544217687,63.752276867031,62.3702767820415,62.3876123876124,61.6988416988417,61.4406457739791,60.7503328589137,61.9791666666667,61.7445054945055,62.3876123876124,64.0175024258069,64.3121558053834,64.3706640237859,65.2996185328981,64.3706640237859,63.2939115199299,62.9041297727145,62.7943034535228,61.1111111111111,62.0583662241359,64.4842029810239,64.5791169129056,64.9102564102564,63.9957264957265,64.3624161073825,61.0218508997429,61.4813629819229,61.7184744268078,60.8084924269908,58.9139344262295,59.4405594405594,62.3836129666354,66.3543441226576,67.8233438485804,68.816095194164,70.9823963657013,71.0059040652036,73.3010417854292,73.6275298988041,72.8227456089227
"Weirton, WV",315,61.1661585365854,60.6971728653938,60.6971728653938,62.2317596566524,64.6881087835583,63.9583333333333,64.0057938856016,63.1136044880785,63.5817307692308,61.2878787878788,61.2878787878788,58.7941176470588,57.0285714285714,54.8824020806779,57.2782084409991,60.7326311899483,62.8289473684211,63.3922803617571,64.3010282459268,64.5385045549703,62.8452554853327,62.5208681135225,63.1820436507936,63.4887005649718,64.964964964965,62.8205128205128,62.4121779859485,64.1941964285714,64.1941964285714,63.3931638487156,64.1383356227106,60.463996529786,60.7723352498894,57.9303675048356,57.6536627541396,57.8358208955224,55.2721088435374,56.7234848484848,57.4745475113122,58.8461538461538,60.9243697478992,63.0165289256198,63.0165289256198,62.3784722222222,62.0476973684211,60.9090909090909,58.8427230046948,59.9607623318386,60.1961023472651,61.8811881188119,60.7432432432432,60.0819557232394,63.3136218490577,62.2881355932203,62.5698324022346,62.5698324022346,61.6666666666667,62.4305555555556,63.7799882972499,61.6966580976864,61.0459433040078,61.3663773172976,63.5785007072136,63.2757368400933,63.6037114636336,66.166395333062,67.0955882352941,67.1598143389587,66.3153276684538,65.8482142857143,65.2244897959184,64.0243902439024,61.6752127046245,61.3305613305613,61.4131181318681,62.0490824534942,61.9177765990885,62.4090909090909,61.2494739107945,59.8317154483503,59.9533033552404,58.6157793819084,58.1463505693485,58.4390243902439,58.8033349681216,60.2906336760669,62.5,64.5660450402431,65.0876384308998,64.6268218475149,64.0473555221757,63.3223684210526,65.650406504065,64.5586297760211
"Goldsboro, NC",316,92.9737753587333,94.7604790419162,94.0240019944109,94.1882675019883,93.9714805473247,95.9606727828746,94.8074679113186,93.9036031411743,93.5433562071117,90.5365064695009,88.1983801355509,89.1920251836306,88.8444444444444,86,86.4454641722556,86.2946642477311,85.8635223789863,87.1978162969426,88.1363180907269,87.2281765377835,84.6502575955306,83.3845336138396,78.4448240575691,78.1132075471698,84.2134831460674,85.7698386469971,85.2530278622994,85.3018372703412,85.5242566510172,84.6633416458853,83.4380234505863,80.8977035490605,80.8555033907147,80.5555555555556,83.2789382071366,83.4380234505863,82.87728026534,83.795782463929,83.756345177665,83.756345177665,85.1497491055557,84.9071513235875,84.8979823472072,84.2541436464088,84.8278622898319,83.9511880918264,81.9125683060109,84.0655868510244,83.4144452063849,83.771569433032,84.6820819926866,87.1581450653983,88.290879211175,87.2084844544479,87.20451934739,86.7621527777778,87.2084844544479,87.2633590958198,85.4717794404685,84.7457627118644,85.4516562021609,86.1908894470429,84.8736247504419,87.2745902849114,89.8931000971817,89.3135725429017,88.5384010148258,89.2551369863014,90.2571711177052,90.1135834156893,88.363243066441,89.3717298459442,89.6739130434783,89.7131343283582,89.2574152542373,88.796611952862,88.3255813953488,87.814001102449,86.4213075149975,86.4599982795556,86.4213075149975,86.1379540153282,87.0405451681392,86.625386996904,86.6970486111111,87.9345603271984,88.3658912108592,88,88.1161898188815,87.9512635379061,88.1410256410256,87.9539746751684,87.6393620305303,84.753169932359
"Augusta, ME",317,102.237654320988,101.955782312925,101.48916967509,101.48916967509,102.041912950027,102.042553191489,103.497409326425,103.497409326425,102.641288610039,102.232142857143,101.116763816368,101.016138673042,99.2845786963434,99.9591666666667,99.8287671232877,100.502873563218,101.404603979711,101.612903225806,102.232142857143,101.571594877765,102.210127591707,102.250255972458,101.722787783868,100.969797209412,101.124419279907,100,100.732600732601,103.289919794483,103.550724637681,105.372480664065,106.308851224105,104.166666666667,104.079861111111,101.880877742947,102.095151269584,101.449161425577,101.023954116059,100.641025641026,101.189950110813,103.585657370518,104.895990340513,106.222222222222,107.684021543986,106.512790697674,105.743851873034,104.961832061069,104.90177379363,105.096566523605,104.513977879481,104.050925925926,105.096566523605,106.176917771717,108.603939760656,108.191850594228,107.615384615385,106.909345741199,107.625426039536,106.449704142012,103.551701190724,101.907147751187,102.26029065025,103.617354757461,103.305137844612,104.266750948167,104.515050167224,104.791759964174,104.576659038902,105.166666666667,105.5,105.5,105.485549286779,105.95947333466,104.490500863558,103.432700993677,105.295603089721,106.207482993197,109.377138945927,109.266711630695,109.798534798535,109.484777517564,109.940828402367,109.507794631034,109.583333333333,106.878698224852,103.958333333333,102.333333333333,102.507374631268,105.885416666667,111.642650022305,115.401755107637,117.982456140351,117.744756952585,115.816148752335,118.117981297284
"Jonesboro, AR",318,79.7663122246617,80.5485622785014,81.6158317887807,81.6856780735108,80.9850374064838,81.5546914777352,79.8083067092652,80.9629864468574,81.8306010928962,80.7197434225823,81.4526472112957,81.1298076923077,81.1221122112211,78.7037037037037,78.8288288288288,78.9473684210526,79.9381124290872,79.3272202442763,78.7037037037037,79.0139064475348,79.9949974987494,80.0213447171825,81.4725407362704,81.7339149400218,81.3123359580052,81.0679611650485,80.7344848510211,81.6384418450109,82.1775312066574,82.6210153482881,83.2569444444444,83.2638888888889,83.1384963593198,83.9201280512205,82.8771623278741,83.8932806324111,83.4422034793159,83.8727616882372,83.2631609597018,83.8165307099903,83.01440584261,83.0222757375075,81.4990803947229,80.7736720554273,81.5203555500427,81.3980098097846,81.620296341114,82.0149253731343,81.0460341473957,83.2740213523132,84.2277342058413,83.6975528381674,85.7702237798804,85.7571857571858,86.5066876475216,87.0004032643185,86.9494290375204,86.8317730279699,87.8434158057192,86.4450127877238,87.1282051282051,87.2738615096694,85.9284890426759,87.0135548753826,89.960518894529,90.2006005463521,90.3614457831325,89.2216117216117,90.2453863313729,90.5558200210369,91.3616402484242,91.144038407352,91.8021201413428,92.5131567778627,91.7041682596599,87.7546305028481,92.7848101265823,92.8666224286662,92.2063666300768,91.8276845106113,91.3185378590078,91.1726559104737,89.4738062123319,89.6880415944541,92.5185185185185,93.0615784908933,92.9983936025515,95.6043956043956,95,95.4408643512473,95.3485576923077,95.4047259929613,97.1779072650632,98.5714285714286
"Sherman, TX",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2130681818182,90.5145189307493,87.9114642451759,88.5663507109005,92.6854754440961,95.8264613666131,96.4285657051282,95.6156316916488,89.3950749464668,93.4744268077601,96,93.7443181818182,95.983379501385,99.7728534083089,102.746459316856,101.991242080788,103.428571428571,106.211687780956,102.964285714286,101.526879370629,100.83231708196,103.971590909091,103.971590909091,107.96947217241,108.827990898567,103.773489467849,109.258815200512,110.194607523375,108.218478815722,111.885714285714,117.656808035714,117.605042016807,112.853107344633,116.986794717887,117.605042016807,118.75753920386,119.948572577403,120.265379975875,119.92,121.773220747889,122.478501108993,121.107266435986,120.737073707371,121.107266435986,122.435429577519,125.861875054863,113.201427181317,127.200280166543
"Jacksonville, AL",320,,,,,,,,,,,,,,,,,66.815144766147,66.3428281199503,65.2435961828227,62.807752750131,63.3333333333333,61.6970791491192,61.6970791491192,61.6558645201756,59.5096538391331,60.6567339773685,61.5434500648508,61.3787008395935,61.7365456379579,62.5,62.0882535736482,61.3826815642458,60.01001001001,60.4491876393756,62.0882535736482,62.9409580393613,62.8118591382117,63.5953930896344,62.3015873015873,63.1345177664975,64.0243902439024,62.8107799704658,62.7716475912172,61.7256637168142,60.7813594447061,59.7536678138018,59.0640832269792,59.0749120160885,59.0532544378698,59.0640832269792,59.6145020651675,59.7097737942808,59.97334517992,61.3488410634537,60.8315098468271,60.221793635487,59.6145020651675,59.2853275582025,59.0383023080449,58.1395348837209,56.9799270072993,57.0231514306082,57.1020408163265,57.2354881932076,58.9720056166704,60.0080128205128,59.2372881355932,59.199789418268,58.4885577434806,57.9974314178158,58.1465778316172,57.3369565217391,56.9657907783837,56.6426364572606,57.1514063435069,58.4677177740945,58.9019075538158,58.0884727155312,58.2325480460773,57.509391463811,57.0512820512821,56.2054787345485,55.8838735782044,55.0022000306091,54.4245806713745,56.4046895353886,56.8304245678805,57.7609277430865,57.7944179714091,58.9369909987141,60.0548655400076,61.4622026928403,59.6319634563521,59.0854074157634
"Staunton, VA",321,123.47311231909,123.961821798865,123.213358261689,121.95887068665,121.174636511999,120.632493641759,119.463621879979,118.726235741445,117.728286888198,116.885964912281,115.970287836583,114.560749411403,114.209401709402,113.886548925865,112.783505154639,113.138686131387,119.791666666667,120.145002589332,120.141030602323,120.613424229096,120.671378091873,119.862854030501,117.857142857143,116.935133881687,116.583333333333,116.260801256874,117.975087021779,117.78921329016,117.700729927007,118.957724880146,118.626956082786,118.498023715415,117.617197879505,117.230098146129,118.232133019747,117.72076817013,118.620047384459,118.350922823419,118.573810722376,118.391660461653,119.414575866189,118.675116962246,120.138888888889,120.276774969916,120.606060606061,120.278833967047,119.327667007598,119.16216338026,119.047619047619,118.685669041964,119.129916567342,120.19737679015,120.509790482493,120.702495974235,120.856166859456,121.992481203008,121.883619391749,121.91994996873,122.260265814789,122.088353413655,121.809744779582,121.834061135371,121.353056363049,121.228448275862,120.435938912749,120.819805194805,120.900537634409,121.245519373709,121.341853035144,119.91,119.426751592357,119.38566552901,119.650456368816,120.491084786976,120.175438596491,121.359223300971,123.673551925197,123.873873873874,123.830641787298,123.961218836565,124.919871794872,124.379789335654,123.748498197837,123.982380897468,125.702247191011,126.560061847553,127.986359787613,129.359383306752,130.651340996169,131.370248709526,132.588507551562,131.962518328446,131.832634624469,132.791327913279
"Muncie, IN",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2069970845481,52.9443027210884,52.0298774849746,52.9922537385224,53.6281665951052,53.9901275195393,53.1954887218045,54.0992844734883,54.498578966329,53.5226806239737,53.1236154186974,53.2720588235294,53.4398261864137,53.1131359149582,53.9107194303824,54.4605659095321,57.0785714285714,57.5638506876228,57.3567244992656,57.0857142857143,56.3988095238095,55.3484743411928,54.1504832746871,53.5613625382509,52.1110988526037,52.0092933006536,53.2142857142857,53.022937189111,53.3505154639175,54,53.8677918424754,54.0820929183581,53.9666666666667,52.9953917050691,51.6732283464567,52.4795751633987,51.7464424320828,51.6369902354968,51.953125,52.786394291676,55.1103603902129,55.4673721340388,54.3623658949746,56.0061686561828,54.8118371527462,56.07741617357,54.9849699398798,54.1208791208791,53.8888888888889,52.852848973405,50.9703779366701,52.7173913043478,52.0460770646598,50.8474576271186,53.2251797066015,56.447963800905,55.9802306425041,56.4589065235681,56.2935085276714
"Mount Vernon, WA",323,181.631248426273,178.528814935065,178.191527847983,177.926078028747,177.825978647687,173.330612221013,174.166666666667,176.423287230621,174.242424242424,165.66265060241,164.278979184128,159.85878646609,155.798717453143,154.890710382514,152.44607717811,151.342138805113,152.608488787414,152.249134948097,153.052450558899,152.879901960784,149.274326174486,145.365168539326,138.465411728252,137.670552371518,137.5,135.582706766917,136.997055432007,139.633767846058,140.74963432472,140.870837907062,139.358108108108,142.020538480419,143.088552915767,137.492146700923,150.218241596281,147.796631004902,147.481634454709,146.305662596009,148.235201402155,152.5,155.712050078247,158.026185157607,161.44018583043,159.992733539864,158.620894364609,159.535455317481,154.710249272023,153.691911481339,150.586011304213,153.443766346992,155.823891749153,156.700626959248,160.082680632298,161.175710594315,161.290322580645,164.690382081686,165.342298288509,167.342799188641,165.319617927994,162.042139384117,162.097609856637,165.07703595011,166.071428571429,169.314873710603,173.822807741699,175.411010953139,176.006036217304,177.583935101418,179.398148148148,179.159199522103,179.856115107914,179.151732377539,177.702746365105,179.725378787879,184.851189982427,187.470238095238,192.142568644563,190.098360655738,190.627482128674,190.11258612497,191.112770724421,190.505548705302,191.033434650456,187.5,186.322081575246,187.553126897389,192.775820033317,196.177627880832,206.333973128599,209.974189435835,209.875583203733,209.808394160584,208.211143695015,213.184638094058
"Albany, OR",324,122.436182900768,122.414547896875,121.026469122405,120.277777777778,118.585538430376,118.291979226774,117.586687306502,116.961651917404,116.718714768884,114.468864468864,112.276612276612,111.533242876526,105.617636027367,105.633802816901,107.165178571429,106.139111320458,104.335390035523,104.761904761905,103.859041182198,104.960445073321,104.80778664658,100.918079096045,96.3123128055155,93.3455433455433,96.875,99.250936329588,99.5896834701055,99.5397172372457,100.40093708166,99.8956939799331,102.178090967329,105.844583728271,105.095604698448,105.390995260664,106.164383561644,106.75,107.349204059568,107.276119402985,109.354775554833,112.849462365591,113.766937669377,117.11884469697,118.101029195547,117.161009257579,117.142857142857,116.959064327485,117.224143996248,117.528589580686,116.40625,115.983358547655,116.064516129032,117.380808690404,115.103020840726,115.856923381745,119.88490990991,122.219316431139,122.467320261438,122.459614903726,121.87673514714,120.85308056872,122.530758330796,124.688315997804,125.121661449885,126.441199077633,128.039513677812,128.549382716049,128.992353308365,128.555157826228,129.296066252588,128.538887081028,127.752176139273,127.717431669638,129.456555866494,130.272952853598,133.115674647933,137.502865657955,139.819163157251,138.822567709297,140.870098039216,141.751142683216,141.985460191982,141.072318019022,143.069483579295,141.836887933062,144.836956521739,145.922790219893,149.535423925668,151.148730350665,155.941593502042,160.25641025641,160.614525139665,161.103151862464,162.224074059652,162.820582482069
"Town of Watertown, NY",325,101.709898051361,101.939058171745,102.736189984512,104.482162246874,105.741343345849,101.939058171745,101.728395061728,101.728395061728,101.697530864198,100.372023809524,98.7903225806452,99.5731132075472,98.1949619288675,87.5977291630399,98.3743381082437,99.6628815533305,101.812064829442,100.925925925926,101.450326323423,99.7297326662212,98.2704402515723,97.4022727272727,99.3788819875776,99.7222222222222,101.843045491143,100.372023809524,104.754187958672,105.848623853211,107.998310339712,108.283389200045,108.063371082005,107.291666666667,105.687830687831,107.972033696493,107.694105231419,104.817089297407,104.084935897436,104.794007490637,103.258271384555,104.626708727655,104.794007490637,104.060751131183,103.245692296116,102.14012101199,101.283783783784,99.0431737357967,100.428658909982,100.529661016949,98.8520408163265,98.5763700830252,99.4764397905759,102.724505327245,104.826546003017,106.550272003135,106.220935626937,104.825174825175,104.133768501147,103.346253229974,100.265516213855,99.619259606373,98.3899821109123,98.71875,101.52380952381,101.877682403433,100.274725274725,99.5343682578209,99.0849008642603,99.4878472222222,98.8389469127616,97.3286513830589,96.2763199629142,94.8454745091896,93.0059523809524,93.2918702798756,95.5910640401117,97.3157894736842,99.4809688581315,99.9615384615385,99.2334054834055,95.725865880619,94.8019801980198,91.8188057984465,90.686471296668,90.6652360515021,88.5078463203463,88.4714627477785,89.6424757490935,92.7876823338736,93.2467044359304,94.2130857648099,94.2575881870386,92.4812030075188,91.6440217391304,89.126559714795
"Williamsport, PA",326,80.6361607142857,79.907689701897,80.0161966463415,79.0553015406726,78.8995802084807,80.8085260115607,81.5560391730141,81.8922607578677,82.1009389671361,81.5560391730141,81.6009362531737,79.5314426633785,78.0949519230769,79.1228649217184,81.9776467778357,82.7566647759501,83.9735894357743,83.3993386450034,87.2251939439439,91.9068056407112,93.8841201716738,92.7096115531278,92.8927680798005,91.157811260904,91.2208373147865,92.7180355630821,95.1972186400471,92.9736011148744,93.3141809165206,94.0923076923077,94.5448048107256,95.1669998730642,90.2864010989011,88.1737891737892,94.2835656990069,94.3548387096774,93.5364041604755,93.356401384083,93.3295542805602,95.327380952381,95.5736543909348,96.0328979196904,96.5833333333333,98.3390804597701,96.6485813504642,94.0222653684817,92.4304840370752,94.2678571428571,94.7816840277778,96.1271367521367,97.2247173016934,97.5911458333333,96.3951246487714,98.6842105263158,99.0682853971852,97.0816115702479,99.5014880952381,95.6348401790798,95.2602230483271,94.9575526016046,95.8770614692654,94.4783239024812,94.8605769230769,94.3238439966086,96.1009945748131,94.8604060913706,94.7847682119205,93.6734693877551,92.5146032534349,95.5535117056856,95.4861111111111,97.3605371900827,95.2779575368444,95.8293384467881,98.6111111111111,98.9828826593897,99.222081720035,100.167540792541,100.47956657137,101.548953295854,103.222049689441,102.604166666667,101.521320291328,100.286279284441,103.153669724771,101.936281402325,104.764015145809,107.710727969349,104.113247863248,106.511432116271,105.15873015873,106.304985337243,106.802156781419,106.348703586392
"Cleveland, TN",327,100.470040522857,101.237693487526,100.435804689607,100.434546442151,100.334728033473,100.566037735849,100.584981625851,100.584905660377,99.6675531914894,99.9598214285714,99.6909194528875,98.4261571761572,97.2123368920522,96.6099534686788,97.6679738562091,97.2972972972973,97.695530726257,97.1139507582969,97.052913596785,97.2972972972973,97.1804073725854,97.3701086665596,97.7366255144033,96.5172413793103,97.1749607494917,97.5004563879244,97.4247569902796,98.0119825708061,97.4529217389168,97.624076029567,97.6076109314502,96.4985218033999,97.3774757832094,97.2222222222222,99.537037037037,98.7285931336585,99.9056603773585,100,101.538461538462,101.868365180467,101.96599734902,101.27142141605,101.695736434109,100.690628815629,100.884301515539,101.925820256776,103.398036936588,103.369481527881,104.092261904762,104.099462365591,105.018939393939,105.753968253968,105.971479500891,105.971479500891,105.971479500891,105.971479500891,106.282398171958,107.382847038019,107.442235357335,107.523126286989,106.190495027125,106.714876033058,106.547619047619,105.96,107.074094734676,108.42380952381,106.957186544343,108.054054054054,106.698349667556,104.895104895105,105.962625745204,105.289706351249,104.858632380028,105.664481058346,105.875890306017,106.240127605538,106.403339493859,108.291666666667,108.291666666667,107.615384615385,108.557692307692,109.504988360993,109.459936609237,110.163265306122,110.068844929276,110.922897196262,111.705882352941,113.569101244245,113.907099172733,114.007220216606,114.6875,117.010078387458,117.245657568238,117.478109157943
